RELQ_ID	RELQ_CATEGORY	RelQSubject	RelQBody	RELQ_USERID	RELQ_USERNAME	RELQ_DATE	RELC_ID	RelCText	RELC_RELEVANCE2RELQ	RELC_USERID	RELC_USERNAME	RELC_DATE
Q2929	life_NNP in_IN qatar_NNP	which_WDT be_VBZ well_RBR vodafone_NNP ;_: qtel_NNP or_CC virgin_NNP mobile_NNP a_IN consumer_NN ?_.	i_PRP 'm_VBP a_DT first_JJ timer_NN ;_: and_CC i_PRP 'm_VBP still_RB think_VBG of_IN what_WP carrier_NN should_MD i_PRP choose_VB when_WRB buy_VBG a_DT phone_NN ._. things_NNS that_IN i_PRP 'm_VBP look_VBG after_IN be_VBP ;_: cost_NN of_IN call_NN ;_: sm_CC ;_: international_NNP (_( canada_NNP ;_: manila_NNP and_CC singapore_NNP )_) ._. are_VBP there_RB prepaid_NNP and_CC postpaid_NNP subscription_NN as_RB well_RB ?_. what_WP can_MD you_PRP say_VB ?_. muchas_NNP gracias_NNP ;_:	U5547	qatari	2010-07-09 10:51:57	Q2929_C5	hi_NNP blues_NNP ;_: subscribe_NNP to_TO vodafone_VB now_RB a_IN we_PRP have_VBP lot_NNS of_IN great_JJ promotion_NNS for_IN our_PRP$ customer_NNS :_: low_NNP international_NNP call_NNP rates_VBZ plus_CC a_DT chance_NN to_TO win_VB 10_CD ;_: 000_CD qr_NNP for_IN each_DT international_JJ minute_NN spend_VBD local_NNP sms_NNP for_IN only_RB 10dh_CD local_NNP calls_NNP for_IN only_RB 39dh_CD free_JJ 10_CD mb_NNP mobile_JJ internet_NNP plus_CC unlimited_JJ access_NN to_TO facebook_NNP for_IN free_JJ blackberry_NNP services_NNPS for_IN only_RB 125qr_CD until_IN oct_NNP 31_CD ..._: and_CC more_JJR ..._: for_IN more_JJR detail_NNS ;_: please_VB visit_NN :_: www.vodafone.com.qa_NN	Good	U9439	gemmalyn	2010-07-26 10:11:34
Q2930	visas_NNP and_CC permits_NNP	will_MD visa_NNP be_VB provide_VBN in_IN a4_NNP sheet_NN	hi_NNP ;_: i_PRP recently_RB get_VBD an_DT offer_NN with_IN malomita_NNS through_IN i2sbs_NN ._. i_PRP be_VBD ask_VBN to_TO submit_VB my_PRP$ passport_NN and_CC they_PRP say_VBD that_IN i_NN will_MD be_VB receive_VBG my_PRP$ visa_NN in_IN a_DT a4_NNP sheet_NN ._. and_CC after_IN reach_VBG qatar_NN only_RB i_VB will_MD be_VB get_VBG my_PRP$ visa_NN stamp_VBD in_IN passport_NN be_VBZ that_IN true_JJ ?_. ?_. please_NNP advise_NN ..._: thanks_NNP ;_: praveen_NNP ._.	U9440	praveenkumar_s	2011-12-09 16:17:30	Q2930_C1	you_PRP will_MD be_VB send_VBN usually_RB ;_: by_IN email_VBP a_DT pdf_JJ copy_NN of_IN the_DT work_NNP visa_NNP ;_: when_WRB you_PRP arrive_VBP you_PRP show_VBP immigration_JJ along_IN with_IN your_PRP$ passport_NN ;_: they_PRP will_MD give_VB you_PRP a_DT normal_JJ arrival_NNS stamp_VBP in_IN your_PRP$ passport_NN one_CD and_CC also_RB a_DT stamp_NN say_VBG you_PRP should_MD report_VB to_TO expatriate_VB affair_NNS within_IN 1_CD month_NN ._. once_RB you_PRP arrive_VBP ;_: you_PRP will_MD be_VB blood_NN type_VBN ;_: test_VBN ;_: x-rayed_JJ and_CC have_VB your_PRP$ finger_NN print_NNS take_VBN and_CC then_RB once_RB you_PRP have_VBP pass_VBN all_DT of_IN that_DT your_PRP$ sponsor_NN will_MD apply_VB for_IN the_DT resident_NNS permit_NN which_WDT be_VBZ a_DT passport_JJ size_NN sheet_NN stick_VBN in_IN the_DT passport_NN ;_: which_WDT state_VBZ your_PRP$ occupation_NN and_CC visa_JJ type_NN ._.	Good	U7468	wakawakawoo	2011-12-09 16:27:10
Q2930	visas_NNP and_CC permits_NNP	will_MD visa_NNP be_VB provide_VBN in_IN a4_NNP sheet_NN	hi_NNP ;_: i_PRP recently_RB get_VBD an_DT offer_NN with_IN malomita_NNS through_IN i2sbs_NN ._. i_PRP be_VBD ask_VBN to_TO submit_VB my_PRP$ passport_NN and_CC they_PRP say_VBD that_IN i_NN will_MD be_VB receive_VBG my_PRP$ visa_NN in_IN a_DT a4_NNP sheet_NN ._. and_CC after_IN reach_VBG qatar_NN only_RB i_VB will_MD be_VB get_VBG my_PRP$ visa_NN stamp_VBD in_IN passport_NN be_VBZ that_IN true_JJ ?_. ?_. please_NNP advise_NN ..._: thanks_NNP ;_: praveen_NNP ._.	U9440	praveenkumar_s	2011-12-09 16:17:30	Q2930_C2	hi_NNP ..._: thanks_NNP for_IN the_DT update_NN ..._: .and_NN i_NN also_RB i_JJ havent_NN fill_VBD any_DT visa_JJ application_NN form_NN i_NN have_VBP only_RB sign_VBN and_CC send_VBN my_PRP$ offer_NN letter_NN ..._: is_VBZ that_IN enough_JJ for_IN visa_JJ processing_NN becuase_NN the_DT consultancy_NN do_VBD not_RB ask_VB much_RB only_RB my_PRP$ certificate_NNS softcopy_VBP they_PRP take_VBD ..._: ..is_NN that_WDT ok_VBZ for_IN processing_NN ?_.	Bad	U9440	praveenkumar_s	2011-12-09 16:29:54
Q2930	visas_NNP and_CC permits_NNP	will_MD visa_NNP be_VB provide_VBN in_IN a4_NNP sheet_NN	hi_NNP ;_: i_PRP recently_RB get_VBD an_DT offer_NN with_IN malomita_NNS through_IN i2sbs_NN ._. i_PRP be_VBD ask_VBN to_TO submit_VB my_PRP$ passport_NN and_CC they_PRP say_VBD that_IN i_NN will_MD be_VB receive_VBG my_PRP$ visa_NN in_IN a_DT a4_NNP sheet_NN ._. and_CC after_IN reach_VBG qatar_NN only_RB i_VB will_MD be_VB get_VBG my_PRP$ visa_NN stamp_VBD in_IN passport_NN be_VBZ that_IN true_JJ ?_. ?_. please_NNP advise_NN ..._: thanks_NNP ;_: praveen_NNP ._.	U9440	praveenkumar_s	2011-12-09 16:17:30	Q2930_C3	that_DT 's_VBZ all_DT they_PRP take_VBD for_IN me_PRP ;_: you_PRP may_MD need_VB some_DT verification_NN of_IN the_DT certificate_NNS by_IN the_DT embassy_NN here_RB to_TO confirm_VB they_PRP have_VBP n't_RB be_VBN forge_VBN ._. you_PRP sponsor_VBP need_NNS to_TO apply_VB for_IN a_DT visa_NN for_IN a_DT certain_JJ position_NN and_CC nationality_NN before_IN you_PRP can_MD get_VB your_PRP$ work_NN permit_NN ;_: so_CC they_PRP will_MD have_VB that_DT and_CC your_PRP$ quals_NNS and_CC nationality_NN should_MD match_VB ._.	Good	U7468	wakawakawoo	2011-12-09 16:37:21
Q2930	visas_NNP and_CC permits_NNP	will_MD visa_NNP be_VB provide_VBN in_IN a4_NNP sheet_NN	hi_NNP ;_: i_PRP recently_RB get_VBD an_DT offer_NN with_IN malomita_NNS through_IN i2sbs_NN ._. i_PRP be_VBD ask_VBN to_TO submit_VB my_PRP$ passport_NN and_CC they_PRP say_VBD that_IN i_NN will_MD be_VB receive_VBG my_PRP$ visa_NN in_IN a_DT a4_NNP sheet_NN ._. and_CC after_IN reach_VBG qatar_NN only_RB i_VB will_MD be_VB get_VBG my_PRP$ visa_NN stamp_VBD in_IN passport_NN be_VBZ that_IN true_JJ ?_. ?_. please_NNP advise_NN ..._: thanks_NNP ;_: praveen_NNP ._.	U9440	praveenkumar_s	2011-12-09 16:17:30	Q2930_C4	you_PRP dont_VBP need_VB to_TO sign_VB any_DT visa_JJ application_NN form_NN ._.	Good	U175	stealth	2011-12-09 16:37:46
Q2930	visas_NNP and_CC permits_NNP	will_MD visa_NNP be_VB provide_VBN in_IN a4_NNP sheet_NN	hi_NNP ;_: i_PRP recently_RB get_VBD an_DT offer_NN with_IN malomita_NNS through_IN i2sbs_NN ._. i_PRP be_VBD ask_VBN to_TO submit_VB my_PRP$ passport_NN and_CC they_PRP say_VBD that_IN i_NN will_MD be_VB receive_VBG my_PRP$ visa_NN in_IN a_DT a4_NNP sheet_NN ._. and_CC after_IN reach_VBG qatar_NN only_RB i_VB will_MD be_VB get_VBG my_PRP$ visa_NN stamp_VBD in_IN passport_NN be_VBZ that_IN true_JJ ?_. ?_. please_NNP advise_NN ..._: thanks_NNP ;_: praveen_NNP ._.	U9440	praveenkumar_s	2011-12-09 16:17:30	Q2930_C5	hi_NNP thanks_NNS for_IN the_DT update_JJ both_DT of_IN you_PRP ..._: one_CD more_JJR small_JJ clarification_NN how_WRB many_JJ day_NNS will_MD it_PRP take_VB for_IN the_DT pdf_NNP visa_NN to_TO be_VB process_VBN ?_. ?_. ?_. ?_.	Bad	U9440	praveenkumar_s	2011-12-09 16:50:27
Q2930	visas_NNP and_CC permits_NNP	will_MD visa_NNP be_VB provide_VBN in_IN a4_NNP sheet_NN	hi_NNP ;_: i_PRP recently_RB get_VBD an_DT offer_NN with_IN malomita_NNS through_IN i2sbs_NN ._. i_PRP be_VBD ask_VBN to_TO submit_VB my_PRP$ passport_NN and_CC they_PRP say_VBD that_IN i_NN will_MD be_VB receive_VBG my_PRP$ visa_NN in_IN a_DT a4_NNP sheet_NN ._. and_CC after_IN reach_VBG qatar_NN only_RB i_VB will_MD be_VB get_VBG my_PRP$ visa_NN stamp_VBD in_IN passport_NN be_VBZ that_IN true_JJ ?_. ?_. please_NNP advise_NN ..._: thanks_NNP ;_: praveen_NNP ._.	U9440	praveenkumar_s	2011-12-09 16:17:30	Q2930_C6	no_DT idea_NN on_IN that_DT	Good	U7468	wakawakawoo	2011-12-09 18:04:12
Q2930	visas_NNP and_CC permits_NNP	will_MD visa_NNP be_VB provide_VBN in_IN a4_NNP sheet_NN	hi_NNP ;_: i_PRP recently_RB get_VBD an_DT offer_NN with_IN malomita_NNS through_IN i2sbs_NN ._. i_PRP be_VBD ask_VBN to_TO submit_VB my_PRP$ passport_NN and_CC they_PRP say_VBD that_IN i_NN will_MD be_VB receive_VBG my_PRP$ visa_NN in_IN a_DT a4_NNP sheet_NN ._. and_CC after_IN reach_VBG qatar_NN only_RB i_VB will_MD be_VB get_VBG my_PRP$ visa_NN stamp_VBD in_IN passport_NN be_VBZ that_IN true_JJ ?_. ?_. please_NNP advise_NN ..._: thanks_NNP ;_: praveen_NNP ._.	U9440	praveenkumar_s	2011-12-09 16:17:30	Q2930_C7	as_IN meteris_NN state_VBN ;_: company_NN will_MD apply_VB for_IN visa_NN ._. it_PRP can_MD take_VB 2-3_JJ day_NNS ;_: but_CC do_VBP n't_RB be_VB surprise_VBN if_IN it_PRP stretch_VBZ to_TO 2-3_JJ week_NNS ._.	Good	U24	han19	2011-12-09 20:14:58
Q2931	qatar_NNP living_NNP lounge_NNP	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	U1733	vilia	2012-01-31 09:23:27	Q2931_C1	been_JJ read_VBG too_RB much_JJ harry_NNP potter_NNP eh_NN !_.	Bad	U5550	tinkerbell10	2012-01-31 09:25:40
Q2931	qatar_NNP living_NNP lounge_NNP	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	U1733	vilia	2012-01-31 09:23:27	Q2931_C2	they_PRP be_VBP too_RB big_JJ in_IN size_NN ..._: i_PRP cant_VBP handle_NNS so_RB nah_RB ;_: never_RB could_MD try_VB their_PRP$ juice_NN ..._: :_: )_)	Bad	U1141	Prism	2012-01-31 09:56:44
Q2931	qatar_NNP living_NNP lounge_NNP	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	U1733	vilia	2012-01-31 09:23:27	Q2931_C3	huh_NNP huh_NNP huh_NN ?_. ?_. ?_.	Bad	U1733	vilia	2012-01-31 11:05:40
Q2931	qatar_NNP living_NNP lounge_NNP	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	U1733	vilia	2012-01-31 09:23:27	Q2931_C4	fathima_NN spicy_NN curry_NN huhu_NN	Bad	U1733	vilia	2012-01-31 11:26:36
Q2931	qatar_NNP living_NNP lounge_NNP	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	anyone_NN ever_RB try_VBD pumkin_JJ jiuce_NN ?_. ?_. ?_. !_. !_.	U1733	vilia	2012-01-31 09:23:27	Q2931_C5	pumpkin_NN curry_NN be_VBZ absolutely_RB delicious.._JJ specially_RB with_IN white_JJ rice_NN !_. never_NNP try_VBD pumpkin_JJ juice_NN though_IN ..._: maybe_VBP it_PRP 's_VBZ like_IN a_DT melon_NN juice_NN ?_. never_RB see_VBN any_DT available_JJ in_IN qatar_NNP ._.	Good	U35	FathimaH	2012-01-31 11:37:28
Q2932	pets_NNS and_CC animals_NNS	has_NNP anyone_NNP hear_VBD about_IN europuppy_NNP ?_.	hi_NNP ;_: we_PRP be_VBD lookig_VBN for_IN a_DT dog/puppy_JJ for_IN our_PRP$ family_NN and_CC that_DT be_VBZ when_WRB we_PRP come_VBD to_TO see_VB europuppy_NNP in_IN the_DT internet_NN ._. i_PRP would_MD like_VB to_TO know_VB if_IN anyone_NN in_IN qatar_NNP have_VBP try_VBN to_TO buy_VB from_IN europuppy_NNP ._. is_VBZ it_PRP safe_JJ to_TO purchase_VB a_DT pet_NN online_NN ?_. what_WP about_IN the_DT safety_NN of_IN the_DT animal_NN ?_. the_DT price_NNS they_PRP have_VBP mention_VBN seem_VBP to_TO be_VB reasonable_JJ ._. please_VB do_VB reply_RB ;_: if_IN anyone_NN have_VBP have_VBN a_DT satisfied_JJ experience_NN from_IN europuppy_NNP ._.	U5241	ligysibin	2010-02-07 20:18:48	Q2932_C1	on-line_JJ long-distance_NN pet_NN offer_NNS be_VBP quite_RB often_RB scams_JJ ._. they_PRP will_MD claim_VB the_DT puppy_NN be_VBZ a_DT very_RB low_JJ price_NN or_CC even_RB free_JJ and_CC then_RB will_MD charge_VB you_PRP up-front_JJ for_IN shipping_NN and_CC guess_VB what_WP -_: no_DT dog_NN !_.	Good	U373	Mandilulur	2010-02-07 21:03:22
Q2932	pets_NNS and_CC animals_NNS	has_NNP anyone_NNP hear_VBD about_IN europuppy_NNP ?_.	hi_NNP ;_: we_PRP be_VBD lookig_VBN for_IN a_DT dog/puppy_JJ for_IN our_PRP$ family_NN and_CC that_DT be_VBZ when_WRB we_PRP come_VBD to_TO see_VB europuppy_NNP in_IN the_DT internet_NN ._. i_PRP would_MD like_VB to_TO know_VB if_IN anyone_NN in_IN qatar_NNP have_VBP try_VBN to_TO buy_VB from_IN europuppy_NNP ._. is_VBZ it_PRP safe_JJ to_TO purchase_VB a_DT pet_NN online_NN ?_. what_WP about_IN the_DT safety_NN of_IN the_DT animal_NN ?_. the_DT price_NNS they_PRP have_VBP mention_VBN seem_VBP to_TO be_VB reasonable_JJ ._. please_VB do_VB reply_RB ;_: if_IN anyone_NN have_VBP have_VBN a_DT satisfied_JJ experience_NN from_IN europuppy_NNP ._.	U5241	ligysibin	2010-02-07 20:18:48	Q2932_C2	be_VB very_RB careful_JJ about_IN buy_VBG animal_NNS unseen_JJ ._. far_NNP good_JJR to_TO buy_VB from_IN a_DT breeder_NN know_VBN to_TO a_DT trust_VBN friend_NN who_WP can_MD see_VB the_DT animal_NN for_IN you_PRP ._. puppies_NNS ;_: especially_RB those_DT from_IN puppy_JJ farm_NNS ;_: be_VBP very_RB stress_VBN by_IN transport_NN and_CC liable_JJ to_TO succumb_VB to_TO various_JJ illness_NNS such_JJ a_IN parvovirus_NN if_IN not_RB fully_RB and_CC correctly_RB vaccinate_VBN ._. i_PRP do_VBP not_RB know_VB europuppy_NNP but_CC i_PRP have_VBP hear_VBN too_RB many_JJ sad_JJ story_NNS of_IN sick_JJ and_CC die_VBG import_VBN animal_NNS ._. check_VB with_IN the_DT local_JJ vet_NNS and_CC welfare_NN people_NNS to_TO see_VB whether_IN they_PRP can_MD make_VB any_DT recommendation_NNS ._. also_RB ;_: do_VB not_RB forget_VB that_IN there_EX be_VBP various_JJ condition_NNS apply_VBN for_IN the_DT transport_NN of_IN animal_NNS by_IN air_NN and_CC for_IN import_NN to_TO qatar_NNP ._.	Good	U2633	Timalex	2010-02-07 21:42:01
Q2932	pets_NNS and_CC animals_NNS	has_NNP anyone_NNP hear_VBD about_IN europuppy_NNP ?_.	hi_NNP ;_: we_PRP be_VBD lookig_VBN for_IN a_DT dog/puppy_JJ for_IN our_PRP$ family_NN and_CC that_DT be_VBZ when_WRB we_PRP come_VBD to_TO see_VB europuppy_NNP in_IN the_DT internet_NN ._. i_PRP would_MD like_VB to_TO know_VB if_IN anyone_NN in_IN qatar_NNP have_VBP try_VBN to_TO buy_VB from_IN europuppy_NNP ._. is_VBZ it_PRP safe_JJ to_TO purchase_VB a_DT pet_NN online_NN ?_. what_WP about_IN the_DT safety_NN of_IN the_DT animal_NN ?_. the_DT price_NNS they_PRP have_VBP mention_VBN seem_VBP to_TO be_VB reasonable_JJ ._. please_VB do_VB reply_RB ;_: if_IN anyone_NN have_VBP have_VBN a_DT satisfied_JJ experience_NN from_IN europuppy_NNP ._.	U5241	ligysibin	2010-02-07 20:18:48	Q2932_C3	why_WRB do_VBP n't_RB you_PRP come_VB down_RP to_TO qaws_NNP and_CC have_VBP a_DT look_NN at_IN all_PDT the_DT abandon_VBN and_CC homeless_JJ animal_NNS that_WDT need_VBP a_DT home_NN instead_RB of_IN buy_VBG one_CD from_IN another_DT country_NN ._. there_EX be_VBP far_RB too_RB many_JJ dog_NNS and_CC puppy_NNS in_IN qatar_NNP that_WDT need_VBP a_DT good_JJ home_NN ._. please_NNP be_VB advise_VBN that_IN if_IN you_PRP do_VBP get_VB a_DT dog_NN online_NN ;_: you_PRP have_VBP to_TO be_VB careful_JJ a_IN you_PRP might_MD not_RB get_VB the_DT dog_NN you_PRP ask_VBP for_IN ;_: it_PRP may_MD be_VB sick_JJ and_CC you_PRP have_VBP no_DT idea_NN of_IN the_DT temperment_NN ._. there_EX be_VBZ n't_RB anywhere_RB that_IN can_MD guarentee_VB the_DT reputation_NN of_IN europuppy_NNP a_IN it_PRP be_VBZ an_DT internet_NN base_VBN shop_NN ._. they_PRP do_VBP not_RB breed_VB the_DT puppy_NNS but_CC find_VB them_PRP around_IN europe_NNP so_IN you_PRP do_VBP n't_RB know_VB how_WRB they_PRP 've_VBP be_VBN keep_VBN and_CC how_WRB the_DT mother_NNS be_VBP treat_VBN ._. you_PRP also_RB wo_MD n't_RB be_VB able_JJ to_TO get_VB a_DT puppy_JJ under_IN the_DT age_NN of_IN 16_CD week_NNS a_IN it_PRP be_VBZ illegal_JJ to_TO import_VB a_DT puppy_JJ young_JJR then_RB that_IN into_IN qatar_NNP ._.	Good	U3318	Chelsea	2010-02-07 23:34:31
Q2932	pets_NNS and_CC animals_NNS	has_NNP anyone_NNP hear_VBD about_IN europuppy_NNP ?_.	hi_NNP ;_: we_PRP be_VBD lookig_VBN for_IN a_DT dog/puppy_JJ for_IN our_PRP$ family_NN and_CC that_DT be_VBZ when_WRB we_PRP come_VBD to_TO see_VB europuppy_NNP in_IN the_DT internet_NN ._. i_PRP would_MD like_VB to_TO know_VB if_IN anyone_NN in_IN qatar_NNP have_VBP try_VBN to_TO buy_VB from_IN europuppy_NNP ._. is_VBZ it_PRP safe_JJ to_TO purchase_VB a_DT pet_NN online_NN ?_. what_WP about_IN the_DT safety_NN of_IN the_DT animal_NN ?_. the_DT price_NNS they_PRP have_VBP mention_VBN seem_VBP to_TO be_VB reasonable_JJ ._. please_VB do_VB reply_RB ;_: if_IN anyone_NN have_VBP have_VBN a_DT satisfied_JJ experience_NN from_IN europuppy_NNP ._.	U5241	ligysibin	2010-02-07 20:18:48	Q2932_C4	chelsea_NN ;_: i_CC be_VBP look_VBG forward_NN to_TO go_VB to_TO qaws_VB this_DT weekend_NN with_IN my_PRP$ family_NN ._. i_PRP be_VBP just_RB check_VBG for_IN an_DT option_NN incase_NN i_PRP dont_VBP get_VB a_DT small_JJ breed_NN ._. because_IN i_PRP have_VBD view_VBN the_DT qaws_JJ site_NN and_CC dog_NNS in_IN doha_JJ site_NN ;_: all_DT have_VBD medium_VBN to_TO large_JJ dog_NNS (_( i_PRP love_VBP big_JJ dog_NNS ;_: have_VBP two_CD gsds_NNP in_IN my_PRP$ hometown_NN but_CC space_NN prblms_NNS a_IN discussed_JJ b4_NN )_) ._. i_PRP be_VBP not_RB yet_RB take_VBG a_DT decision_NN ;_: but_CC check_VBG out_RP my_PRP$ option_NNS ._. i_PRP just_RB want_VBP to_TO know_VB how_WRB trustworthy_JJ it_PRP can_MD be_VB ;_: bcos_VB the_DT price_NNS be_VBP too_RB low_JJ which_WDT give_VBZ a_DT doubt_NN and_CC just_RB curious_JJ to_TO know_VB if_IN someone_NN from_IN qatar_NNP have_VBZ actually_RB try_VBN it_PRP out_RP ._.	Bad	U5241	ligysibin	2010-02-08 17:04:39
Q2932	pets_NNS and_CC animals_NNS	has_NNP anyone_NNP hear_VBD about_IN europuppy_NNP ?_.	hi_NNP ;_: we_PRP be_VBD lookig_VBN for_IN a_DT dog/puppy_JJ for_IN our_PRP$ family_NN and_CC that_DT be_VBZ when_WRB we_PRP come_VBD to_TO see_VB europuppy_NNP in_IN the_DT internet_NN ._. i_PRP would_MD like_VB to_TO know_VB if_IN anyone_NN in_IN qatar_NNP have_VBP try_VBN to_TO buy_VB from_IN europuppy_NNP ._. is_VBZ it_PRP safe_JJ to_TO purchase_VB a_DT pet_NN online_NN ?_. what_WP about_IN the_DT safety_NN of_IN the_DT animal_NN ?_. the_DT price_NNS they_PRP have_VBP mention_VBN seem_VBP to_TO be_VB reasonable_JJ ._. please_VB do_VB reply_RB ;_: if_IN anyone_NN have_VBP have_VBN a_DT satisfied_JJ experience_NN from_IN europuppy_NNP ._.	U5241	ligysibin	2010-02-07 20:18:48	Q2932_C5	i_PRP always_RB think_VBD that_IN europuppy_JJ be_VBZ maybe_RB a_DT puppy_JJ mill_NN because_IN you_PRP only_RB get_VB to_TO contact_VB one_CD guy_NN and_CC he_PRP 'll_MD get_VB the_DT dog_NN for_IN you_PRP and_CC puppy_JJ mill_NNS dog_NNS will_MD only_RB be_VB sick_JJ and_CC cost_VBG you_PRP more_JJR then_RB what_WP you_PRP pay_VBP for_IN !_. and_CC not_RB to_TO mention_VB encourage_VBG his_PRP$ business_NN you_PRP should_MD adopt_VB a_DT dog_NN from_IN qaws_NNS they_PRP usually_RB have_VBP small_JJ breed_VBN dog_NNS every_DT now_RB and_CC then_RB and_CC speaking_NN of_IN which_WDT !_. i_PRP just_RB find_VBD a_DT small_JJ breed_NN dog_JJ couple_NN of_IN hour_NNS ago_IN but_CC i_PRP really_RB need_VBZ to_TO search_VB for_IN the_DT owner_NN before_IN give_VBG him_PRP away_RB !_. !_.	Good	U7720	3BDaLLa	2010-02-17 03:26:22
Q2932	pets_NNS and_CC animals_NNS	has_NNP anyone_NNP hear_VBD about_IN europuppy_NNP ?_.	hi_NNP ;_: we_PRP be_VBD lookig_VBN for_IN a_DT dog/puppy_JJ for_IN our_PRP$ family_NN and_CC that_DT be_VBZ when_WRB we_PRP come_VBD to_TO see_VB europuppy_NNP in_IN the_DT internet_NN ._. i_PRP would_MD like_VB to_TO know_VB if_IN anyone_NN in_IN qatar_NNP have_VBP try_VBN to_TO buy_VB from_IN europuppy_NNP ._. is_VBZ it_PRP safe_JJ to_TO purchase_VB a_DT pet_NN online_NN ?_. what_WP about_IN the_DT safety_NN of_IN the_DT animal_NN ?_. the_DT price_NNS they_PRP have_VBP mention_VBN seem_VBP to_TO be_VB reasonable_JJ ._. please_VB do_VB reply_RB ;_: if_IN anyone_NN have_VBP have_VBN a_DT satisfied_JJ experience_NN from_IN europuppy_NNP ._.	U5241	ligysibin	2010-02-07 20:18:48	Q2932_C6	i_PRP have_VBP purchase_VBN my_PRP$ dog_NN from_IN europuppy_JJ ._. they_PRP be_VBP safe_JJ to_TO deal_VB with_IN ._. doha_NNP vet_NNS have_VBP deal_VBN with_IN them_PRP many_JJ time_NNS for_IN import_VBG dog_NNS ._.	Good	U9441	Tcherke55	2010-02-21 17:15:13
Q2933	education_NN	is_VBZ it_PRP a_DT female_JJ name_NN ?_.	tan_NNP sze_NNP peng_NNP be_VBZ it_PRP a_DT female_JJ name_NN ?_.	U1578	danial	2009-10-07 16:43:00	Q2933_C1	be_VBZ it_PRP a_DT name_NN ?_. ?_. ?_. ?_.	Bad	U9442	ayat_th	2009-10-07 17:04:01
Q2933	education_NN	is_VBZ it_PRP a_DT female_JJ name_NN ?_.	tan_NNP sze_NNP peng_NNP be_VBZ it_PRP a_DT female_JJ name_NN ?_.	U1578	danial	2009-10-07 16:43:00	Q2933_C2	if_IN you_PRP throw_VBP a_DT silver_NN plate_NN on_IN the_DT ground_NN sound_NN will_MD appear_VB like_IN this_DT hence_NN i_PRP dont_VBP know_VB	Bad	U3665	Fawmy85	2009-10-07 18:54:13
Q2933	education_NN	is_VBZ it_PRP a_DT female_JJ name_NN ?_.	tan_NNP sze_NNP peng_NNP be_VBZ it_PRP a_DT female_JJ name_NN ?_.	U1578	danial	2009-10-07 16:43:00	Q2933_C3	it_PRP most_JJS properly_RB be_VBZ chinese_JJ ;_: a_IN the_DT middle_JJ name_NN be_VBZ chinese_JJ ._. many_JJ chinese_JJ name_NNS be_VBP also_RB in_IN the_DT thai_NNP culture_NN in_IN thai_NNP tan_NNP meaning_NN be_VBZ :_: made_VBN or_CC copy_VBN peng_NNP ;_: meaning_NN be_VBZ very_RB expensive_JJ or_CC tan_NNP peng_NNP be_VBZ :_: very_RB expensive_JJ copy_NN	Bad	U5547	qatari	2009-10-07 19:10:31
Q2933	education_NN	is_VBZ it_PRP a_DT female_JJ name_NN ?_.	tan_NNP sze_NNP peng_NNP be_VBZ it_PRP a_DT female_JJ name_NN ?_.	U1578	danial	2009-10-07 16:43:00	Q2933_C4	jackfrost_NNP ;_: you_PRP help_VBD me_PRP a_DT lot_NN ;_: so_CC nice_JJ of_IN you_PRP ._.	Bad	U1578	danial	2009-10-07 20:21:13
Q2933	education_NN	is_VBZ it_PRP a_DT female_JJ name_NN ?_.	tan_NNP sze_NNP peng_NNP be_VBZ it_PRP a_DT female_JJ name_NN ?_.	U1578	danial	2009-10-07 16:43:00	Q2933_C5	yes_UH it_PRP$ female_NNP birts_NNP name_NN too_RB ..._: ._.	Good	U1306	Mohd Fayz	2009-10-08 10:20:40
